NSeq, I1, I2, O1, O2, AI1, AI2, AI3
15, 0, 0, 0, 0, 0, 242, 2919
0, 0, 0, 0, 0, 0, 242, 2997
1, 0, 0, 0, 0, 0, 250, 3062
2, 0, 0, 0, 0, 0, 244, 3139
3, 0, 0, 0, 0, 0, 240, 3197
4, 0, 0, 0, 0, 0, 243, 3251
5, 0, 0, 0, 0, 0, 243, 3306
6, 0, 0, 0, 0, 0, 240, 3344
7, 0, 0, 0, 0, 0, 243, 3382
8, 0, 0, 0, 0, 0, 244, 3403
9, 0, 0, 0, 0, 0, 247, 3423
10, 0, 0, 0, 0, 0, 243, 3427
11, 0, 0, 0, 0, 0, 245, 3422
12, 0, 0, 0, 0, 0, 244, 3408
13, 0, 0, 0, 0, 0, 246, 3387
14, 0, 0, 0, 0, 0, 246, 3347
15, 0, 0, 0, 0, 0, 246, 3310
0, 0, 0, 0, 0, 0, 243, 3250
1, 0, 0, 0, 0, 0, 245, 3199
2, 0, 0, 0, 0, 0, 247, 3135
3, 0, 0, 0, 0, 0, 245, 3067
4, 0, 0, 0, 0, 0, 245, 2991
5, 0, 0, 0, 0, 0, 243, 2925
6, 0, 0, 0, 0, 0, 245, 2850
7, 0, 0, 0, 0, 0, 244, 2768
8, 0, 0, 0, 0, 0, 245, 2687
9, 0, 0, 0, 0, 0, 242, 2609
10, 0, 0, 0, 0, 0, 243, 2517
11, 0, 0, 0, 0, 0, 242, 2427
12, 0, 0, 0, 0, 0, 243, 2335
13, 0, 0, 0, 0, 0, 244, 2245
14, 0, 0, 0, 0, 0, 243, 2151
15, 0, 0, 0, 0, 0, 243, 2041
0, 0, 0, 0, 0, 0, 245, 1945
1, 0, 0, 0, 0, 0, 243, 1846
2, 0, 0, 0, 0, 0, 246, 1741
3, 0, 0, 0, 0, 0, 243, 1643
4, 0, 0, 0, 0, 0, 245, 1535
5, 0, 0, 0, 0, 0, 247, 1431
6, 0, 0, 0, 0, 0, 244, 1328
7, 0, 0, 0, 0, 0, 245, 1230
8, 0, 0, 0, 0, 0, 243, 1139
9, 0, 0, 0, 0, 0, 243, 1040
10, 0, 0, 0, 0, 0, 244, 943
11, 0, 0, 0, 0, 0, 242, 848
12, 0, 0, 0, 0, 0, 243, 757
13, 0, 0, 0, 0, 0, 245, 683
14, 0, 0, 0, 0, 0, 245, 595
15, 0, 0, 0, 0, 0, 245, 526
0, 0, 0, 0, 0, 0, 246, 448
1, 0, 0, 0, 0, 0, 245, 382
2, 0, 0, 0, 0, 0, 243, 321
3, 0, 0, 0, 0, 0, 249, 263
4, 0, 0, 0, 0, 0, 244, 208
5, 0, 0, 0, 0, 0, 244, 166
6, 0, 0, 0, 0, 0, 248, 124
7, 0, 0, 0, 0, 0, 246, 95
8, 0, 0, 0, 0, 0, 245, 68
9, 0, 0, 0, 0, 0, 245, 47
10, 0, 0, 0, 0, 0, 245, 26
11, 0, 0, 0, 0, 0, 243, 17
12, 0, 0, 0, 0, 0, 243, 16
13, 0, 0, 0, 0, 0, 245, 16
14, 0, 0, 0, 0, 0, 243, 26
15, 0, 0, 0, 0, 0, 244, 48
0, 0, 0, 0, 0, 0, 245, 62
1, 0, 0, 0, 0, 0, 243, 90
2, 0, 0, 0, 0, 0, 246, 128
3, 0, 0, 0, 0, 0, 242, 165
4, 0, 0, 0, 0, 0, 245, 210
5, 0, 0, 0, 0, 0, 241, 262
6, 0, 0, 0, 0, 0, 247, 320
7, 0, 0, 0, 0, 0, 243, 382
8, 0, 0, 0, 0, 0, 246, 446
9, 0, 0, 0, 0, 0, 246, 528
10, 0, 0, 0, 0, 0, 246, 595
11, 0, 0, 0, 0, 0, 244, 675
12, 0, 0, 0, 0, 0, 247, 762
13, 0, 0, 0, 0, 0, 245, 848
14, 0, 0, 0, 0, 0, 242, 938
15, 0, 0, 0, 0, 0, 244, 1037
0, 0, 0, 0, 0, 0, 242, 1136
1, 0, 0, 0, 0, 0, 245, 1232
2, 0, 0, 0, 0, 0, 246, 1333
3, 0, 0, 0, 0, 0, 245, 1428
4, 0, 0, 0, 0, 0, 250, 1531
5, 0, 0, 0, 0, 0, 245, 1645
6, 0, 0, 0, 0, 0, 243, 1744
7, 0, 0, 0, 0, 0, 246, 1842
8, 0, 0, 0, 0, 0, 244, 1945
9, 0, 0, 0, 0, 0, 244, 2047
10, 0, 0, 0, 0, 0, 243, 2150
11, 0, 0, 0, 0, 0, 243, 2243
12, 0, 0, 0, 0, 0, 247, 2335
13, 0, 0, 0, 0, 0, 242, 2429
14, 0, 0, 0, 0, 0, 242, 2512
15, 0, 0, 0, 0, 0, 246, 2608
0, 0, 0, 0, 0, 0, 245, 2690
1, 0, 0, 0, 0, 0, 243, 2771
2, 0, 0, 0, 0, 0, 243, 2847
3, 0, 0, 0, 0, 0, 245, 2921
4, 0, 0, 0, 0, 0, 244, 2995
5, 0, 0, 0, 0, 0, 242, 3059
6, 0, 0, 0, 0, 0, 246, 3136
7, 0, 0, 0, 0, 0, 247, 3197
8, 0, 0, 0, 0, 0, 244, 3255
9, 0, 0, 0, 0, 0, 242, 3305
10, 0, 0, 0, 0, 0, 241, 3344
11, 0, 0, 0, 0, 0, 243, 3375
12, 0, 0, 0, 0, 0, 244, 3408
13, 0, 0, 0, 0, 0, 247, 3426
14, 0, 0, 0, 0, 0, 246, 3429
15, 0, 0, 0, 0, 0, 242, 3415
0, 0, 0, 0, 0, 0, 249, 3408
1, 0, 0, 0, 0, 0, 249, 3379
2, 0, 0, 0, 0, 0, 243, 3344
3, 0, 0, 0, 0, 0, 247, 3300
4, 0, 0, 0, 0, 0, 243, 3259
5, 0, 0, 0, 0, 0, 244, 3199
6, 0, 0, 0, 0, 0, 243, 3137
7, 0, 0, 0, 0, 0, 244, 3063
8, 0, 0, 0, 0, 0, 243, 2993
9, 0, 0, 0, 0, 0, 243, 2925
10, 0, 0, 0, 0, 0, 243, 2845
11, 0, 0, 0, 0, 0, 246, 2768
12, 0, 0, 0, 0, 0, 242, 2688
13, 0, 0, 0, 0, 0, 244, 2605
14, 0, 0, 0, 0, 0, 242, 2514
15, 0, 0, 0, 0, 0, 245, 2426
0, 0, 0, 0, 0, 0, 245, 2333
1, 0, 0, 0, 0, 0, 243, 2245
2, 0, 0, 0, 0, 0, 245, 2143
3, 0, 0, 0, 0, 0, 246, 2046
4, 0, 0, 0, 0, 0, 245, 1948
5, 0, 0, 0, 0, 0, 243, 1841
6, 0, 0, 0, 0, 0, 249, 1743
7, 0, 0, 0, 0, 0, 242, 1639
8, 0, 0, 0, 0, 0, 247, 1535
9, 0, 0, 0, 0, 0, 245, 1435
10, 0, 0, 0, 0, 0, 243, 1333
11, 0, 0, 0, 0, 0, 246, 1232
12, 0, 0, 0, 0, 0, 246, 1135
13, 0, 0, 0, 0, 0, 246, 1040
14, 0, 0, 0, 0, 0, 245, 938
15, 0, 0, 0, 0, 0, 243, 848
0, 0, 0, 0, 0, 0, 243, 761
1, 0, 0, 0, 0, 0, 244, 674
2, 0, 0, 0, 0, 0, 242, 598
3, 0, 0, 0, 0, 0, 245, 528
4, 0, 0, 0, 0, 0, 242, 449
5, 0, 0, 0, 0, 0, 247, 378
6, 0, 0, 0, 0, 0, 242, 320
7, 0, 0, 0, 0, 0, 246, 261
8, 0, 0, 0, 0, 0, 244, 213
9, 0, 0, 0, 0, 0, 243, 163
10, 0, 0, 0, 0, 0, 242, 128
11, 0, 0, 0, 0, 0, 246, 94
12, 0, 0, 0, 0, 0, 244, 62
13, 0, 0, 0, 0, 0, 246, 48
14, 0, 0, 0, 0, 0, 247, 30
15, 0, 0, 0, 0, 0, 245, 17
0, 0, 0, 0, 0, 0, 243, 16
1, 0, 0, 0, 0, 0, 244, 17
2, 0, 0, 0, 0, 0, 245, 26
3, 0, 0, 0, 0, 0, 243, 48
4, 0, 0, 0, 0, 0, 245, 64
5, 0, 0, 0, 0, 0, 245, 90
6, 0, 0, 0, 0, 0, 246, 126
7, 0, 0, 0, 0, 0, 243, 172
8, 0, 0, 0, 0, 0, 243, 211
9, 0, 0, 0, 0, 0, 245, 259
10, 0, 0, 0, 0, 0, 246, 318
11, 0, 0, 0, 0, 0, 243, 381
12, 0, 0, 0, 0, 0, 244, 447
13, 0, 0, 0, 0, 0, 243, 525
14, 0, 0, 0, 0, 0, 246, 592
15, 0, 0, 0, 0, 0, 246, 677
0, 0, 0, 0, 0, 0, 246, 759
1, 0, 0, 0, 0, 0, 242, 848
2, 0, 0, 0, 0, 0, 242, 942
3, 0, 0, 0, 0, 0, 243, 1037
4, 0, 0, 0, 0, 0, 246, 1135
5, 0, 0, 0, 0, 0, 243, 1232
6, 0, 0, 0, 0, 0, 244, 1331
7, 0, 0, 0, 0, 0, 240, 1427
8, 0, 0, 0, 0, 0, 249, 1530
9, 0, 0, 0, 0, 0, 246, 1641
10, 0, 0, 0, 0, 0, 245, 1743
11, 0, 0, 0, 0, 0, 244, 1843
12, 0, 0, 0, 0, 0, 243, 1942
13, 0, 0, 0, 0, 0, 244, 2041
14, 0, 0, 0, 0, 0, 245, 2145
15, 0, 0, 0, 0, 0, 247, 2245
0, 0, 0, 0, 0, 0, 247, 2336
1, 0, 0, 0, 0, 0, 243, 2429
2, 0, 0, 0, 0, 0, 244, 2512
3, 0, 0, 0, 0, 0, 244, 2608
4, 0, 0, 0, 0, 0, 244, 2687
5, 0, 0, 0, 0, 0, 247, 2768
6, 0, 0, 0, 0, 0, 246, 2843
7, 0, 0, 0, 0, 0, 244, 2923
8, 0, 0, 0, 0, 0, 244, 2994
9, 0, 0, 0, 0, 0, 247, 3065
10, 0, 0, 0, 0, 0, 246, 3133
11, 0, 0, 0, 0, 0, 246, 3196
12, 0, 0, 0, 0, 0, 241, 3250
13, 0, 0, 0, 0, 0, 249, 3296
14, 0, 0, 0, 0, 0, 247, 3347
15, 0, 0, 0, 0, 0, 246, 3388
0, 0, 0, 0, 0, 0, 242, 3406
1, 0, 0, 0, 0, 0, 242, 3425
2, 0, 0, 0, 0, 0, 241, 3426
3, 0, 0, 0, 0, 0, 246, 3418
4, 0, 0, 0, 0, 0, 245, 3408
5, 0, 0, 0, 0, 0, 246, 3378
6, 0, 0, 0, 0, 0, 242, 3344
7, 0, 0, 0, 0, 0, 245, 3311
8, 0, 0, 0, 0, 0, 246, 3260
9, 0, 0, 0, 0, 0, 245, 3199
10, 0, 0, 0, 0, 0, 246, 3133
11, 0, 0, 0, 0, 0, 245, 3067
12, 0, 0, 0, 0, 0, 246, 2991
13, 0, 0, 0, 0, 0, 247, 2923
14, 0, 0, 0, 0, 0, 245, 2843
15, 0, 0, 0, 0, 0, 243, 2768
0, 0, 0, 0, 0, 0, 242, 2686
1, 0, 0, 0, 0, 0, 243, 2605
2, 0, 0, 0, 0, 0, 245, 2513
3, 0, 0, 0, 0, 0, 243, 2427
4, 0, 0, 0, 0, 0, 244, 2335
5, 0, 0, 0, 0, 0, 243, 2241
6, 0, 0, 0, 0, 0, 245, 2145
7, 0, 0, 0, 0, 0, 242, 2043
8, 0, 0, 0, 0, 0, 245, 1938
9, 0, 0, 0, 0, 0, 244, 1842
10, 0, 0, 0, 0, 0, 243, 1738
11, 0, 0, 0, 0, 0, 245, 1634
12, 0, 0, 0, 0, 0, 243, 1533
13, 0, 0, 0, 0, 0, 246, 1437
14, 0, 0, 0, 0, 0, 245, 1334
15, 0, 0, 0, 0, 0, 245, 1232
0, 0, 0, 0, 0, 0, 245, 1133
1, 0, 0, 0, 0, 0, 246, 1038
2, 0, 0, 0, 0, 0, 243, 939
3, 0, 0, 0, 0, 0, 247, 847
4, 0, 0, 0, 0, 0, 245, 763
5, 0, 0, 0, 0, 0, 247, 678
6, 0, 0, 0, 0, 0, 247, 599
7, 0, 0, 0, 0, 0, 247, 528
8, 0, 0, 0, 0, 0, 245, 448
9, 0, 0, 0, 0, 0, 247, 381
10, 0, 0, 0, 0, 0, 245, 317
11, 0, 0, 0, 0, 0, 243, 269
12, 0, 0, 0, 0, 0, 246, 211
13, 0, 0, 0, 0, 0, 242, 163
14, 0, 0, 0, 0, 0, 247, 130
15, 0, 0, 0, 0, 0, 245, 93
0, 0, 0, 0, 0, 0, 242, 65
1, 0, 0, 0, 0, 0, 243, 42
2, 0, 0, 0, 0, 0, 243, 26
3, 0, 0, 0, 0, 0, 247, 16
4, 0, 0, 0, 0, 0, 245, 15
5, 0, 0, 0, 0, 0, 243, 22
6, 0, 0, 0, 0, 0, 243, 29
7, 0, 0, 0, 0, 0, 245, 47
8, 0, 0, 0, 0, 0, 243, 62
9, 0, 0, 0, 0, 0, 245, 91
10, 0, 0, 0, 0, 0, 242, 128
11, 0, 0, 0, 0, 0, 245, 169
12, 0, 0, 0, 0, 0, 245, 215
13, 0, 0, 0, 0, 0, 244, 259
14, 0, 0, 0, 0, 0, 245, 318
15, 0, 0, 0, 0, 0, 246, 382
0, 0, 0, 0, 0, 0, 246, 448
1, 0, 0, 0, 0, 0, 249, 524
2, 0, 0, 0, 0, 0, 244, 599
3, 0, 0, 0, 0, 0, 245, 674
4, 0, 0, 0, 0, 0, 245, 754
5, 0, 0, 0, 0, 0, 247, 848
6, 0, 0, 0, 0, 0, 241, 942
7, 0, 0, 0, 0, 0, 245, 1040
8, 0, 0, 0, 0, 0, 245, 1133
9, 0, 0, 0, 0, 0, 241, 1231
10, 0, 0, 0, 0, 0, 246, 1334
11, 0, 0, 0, 0, 0, 245, 1435
12, 0, 0, 0, 0, 0, 247, 1534
13, 0, 0, 0, 0, 0, 243, 1648
14, 0, 0, 0, 0, 0, 243, 1744
15, 0, 0, 0, 0, 0, 245, 1845
0, 0, 0, 0, 0, 0, 244, 1947
1, 0, 0, 0, 0, 0, 245, 2045
2, 0, 0, 0, 0, 0, 244, 2144
3, 0, 0, 0, 0, 0, 243, 2245
4, 0, 0, 0, 0, 0, 242, 2334
5, 0, 0, 0, 0, 0, 245, 2426
6, 0, 0, 0, 0, 0, 245, 2516
7, 0, 0, 0, 0, 0, 247, 2606
8, 0, 0, 0, 0, 0, 244, 2689
9, 0, 0, 0, 0, 0, 244, 2768
10, 0, 0, 0, 0, 0, 245, 2842
11, 0, 0, 0, 0, 0, 245, 2926
12, 0, 0, 0, 0, 0, 243, 2992
13, 0, 0, 0, 0, 0, 246, 3057
14, 0, 0, 0, 0, 0, 243, 3136
15, 0, 0, 0, 0, 0, 243, 3203
0, 0, 0, 0, 0, 0, 246, 3257
1, 0, 0, 0, 0, 0, 243, 3303
2, 0, 0, 0, 0, 0, 246, 3344
3, 0, 0, 0, 0, 0, 247, 3381
4, 0, 0, 0, 0, 0, 243, 3407
5, 0, 0, 0, 0, 0, 246, 3415
6, 0, 0, 0, 0, 0, 246, 3421
7, 0, 0, 0, 0, 0, 243, 3418
8, 0, 0, 0, 0, 0, 242, 3408
9, 0, 0, 0, 0, 0, 244, 3386
10, 0, 0, 0, 0, 0, 243, 3343
11, 0, 0, 0, 0, 0, 246, 3306
12, 0, 0, 0, 0, 0, 245, 3252
13, 0, 0, 0, 0, 0, 245, 3197
14, 0, 0, 0, 0, 0, 246, 3135
15, 0, 0, 0, 0, 0, 245, 3067
0, 0, 0, 0, 0, 0, 243, 2992
1, 0, 0, 0, 0, 0, 243, 2927
2, 0, 0, 0, 0, 0, 245, 2846
3, 0, 0, 0, 0, 0, 247, 2769
4, 0, 0, 0, 0, 0, 246, 2685
5, 0, 0, 0, 0, 0, 247, 2608
6, 0, 0, 0, 0, 0, 244, 2513
7, 0, 0, 0, 0, 0, 245, 2421
8, 0, 0, 0, 0, 0, 243, 2336
9, 0, 0, 0, 0, 0, 244, 2243
10, 0, 0, 0, 0, 0, 244, 2144
11, 0, 0, 0, 0, 0, 246, 2046
12, 0, 0, 0, 0, 0, 244, 1942
13, 0, 0, 0, 0, 0, 247, 1841
14, 0, 0, 0, 0, 0, 245, 1734
15, 0, 0, 0, 0, 0, 245, 1642
0, 0, 0, 0, 0, 0, 244, 1535
1, 0, 0, 0, 0, 0, 245, 1430
2, 0, 0, 0, 0, 0, 245, 1328
3, 0, 0, 0, 0, 0, 247, 1231
4, 0, 0, 0, 0, 0, 243, 1134
5, 0, 0, 0, 0, 0, 243, 1040
6, 0, 0, 0, 0, 0, 247, 944
7, 0, 0, 0, 0, 0, 247, 849
8, 0, 0, 0, 0, 0, 243, 765
9, 0, 0, 0, 0, 0, 247, 675
10, 0, 0, 0, 0, 0, 249, 594
11, 0, 0, 0, 0, 0, 243, 527
12, 0, 0, 0, 0, 0, 247, 448
13, 0, 0, 0, 0, 0, 245, 384
14, 0, 0, 0, 0, 0, 246, 320
15, 0, 0, 0, 0, 0, 245, 259
0, 0, 0, 0, 0, 0, 247, 208
1, 0, 0, 0, 0, 0, 246, 163
2, 0, 0, 0, 0, 0, 245, 128
3, 0, 0, 0, 0, 0, 246, 94
4, 0, 0, 0, 0, 0, 247, 65
5, 0, 0, 0, 0, 0, 246, 48
6, 0, 0, 0, 0, 0, 245, 32
7, 0, 0, 0, 0, 0, 243, 22
8, 0, 0, 0, 0, 0, 247, 14
9, 0, 0, 0, 0, 0, 247, 19
10, 0, 0, 0, 0, 0, 245, 32
11, 0, 0, 0, 0, 0, 246, 46
12, 0, 0, 0, 0, 0, 246, 61
13, 0, 0, 0, 0, 0, 245, 89
14, 0, 0, 0, 0, 0, 245, 129
15, 0, 0, 0, 0, 0, 245, 163
0, 0, 0, 0, 0, 0, 245, 209
1, 0, 0, 0, 0, 0, 247, 266
2, 0, 0, 0, 0, 0, 245, 319
3, 0, 0, 0, 0, 0, 250, 378
4, 0, 0, 0, 0, 0, 247, 443
5, 0, 0, 0, 0, 0, 243, 521
6, 0, 0, 0, 0, 0, 244, 601
7, 0, 0, 0, 0, 0, 247, 683
8, 0, 0, 0, 0, 0, 245, 758
9, 0, 0, 0, 0, 0, 244, 848
10, 0, 0, 0, 0, 0, 243, 939
11, 0, 0, 0, 0, 0, 243, 1040
12, 0, 0, 0, 0, 0, 250, 1131
13, 0, 0, 0, 0, 0, 245, 1232
14, 0, 0, 0, 0, 0, 247, 1330
15, 0, 0, 0, 0, 0, 245, 1430
0, 0, 0, 0, 0, 0, 247, 1531
1, 0, 0, 0, 0, 0, 245, 1646
2, 0, 0, 0, 0, 0, 245, 1738
3, 0, 0, 0, 0, 0, 244, 1842
4, 0, 0, 0, 0, 0, 246, 1940
5, 0, 0, 0, 0, 0, 246, 2045
6, 0, 0, 0, 0, 0, 245, 2145
7, 0, 0, 0, 0, 0, 245, 2242
8, 0, 0, 0, 0, 0, 247, 2335
9, 0, 0, 0, 0, 0, 247, 2426
10, 0, 0, 0, 0, 0, 245, 2512
11, 0, 0, 0, 0, 0, 244, 2603
12, 0, 0, 0, 0, 0, 243, 2688
13, 0, 0, 0, 0, 0, 243, 2767
14, 0, 0, 0, 0, 0, 246, 2848
15, 0, 0, 0, 0, 0, 246, 2924
0, 0, 0, 0, 0, 0, 245, 2995
1, 0, 0, 0, 0, 0, 245, 3063
2, 0, 0, 0, 0, 0, 248, 3136
3, 0, 0, 0, 0, 0, 243, 3198
4, 0, 0, 0, 0, 0, 246, 3259
5, 0, 0, 0, 0, 0, 246, 3312
6, 0, 0, 0, 0, 0, 245, 3345
7, 0, 0, 0, 0, 0, 245, 3381
8, 0, 0, 0, 0, 0, 243, 3401
9, 0, 0, 0, 0, 0, 242, 3423
10, 0, 0, 0, 0, 0, 245, 3421
11, 0, 0, 0, 0, 0, 245, 3422
12, 0, 0, 0, 0, 0, 246, 3406
13, 0, 0, 0, 0, 0, 246, 3375
14, 0, 0, 0, 0, 0, 247, 3344
15, 0, 0, 0, 0, 0, 245, 3299
0, 0, 0, 0, 0, 0, 243, 3255
1, 0, 0, 0, 0, 0, 243, 3197
2, 0, 0, 0, 0, 0, 247, 3139
3, 0, 0, 0, 0, 0, 245, 3066
4, 0, 0, 0, 0, 0, 245, 2994
5, 0, 0, 0, 0, 0, 244, 2919
6, 0, 0, 0, 0, 0, 247, 2843
7, 0, 0, 0, 0, 0, 246, 2768
8, 0, 0, 0, 0, 0, 246, 2688
9, 0, 0, 0, 0, 0, 243, 2606
10, 0, 0, 0, 0, 0, 247, 2515
11, 0, 0, 0, 0, 0, 244, 2426
12, 0, 0, 0, 0, 0, 246, 2336
13, 0, 0, 0, 0, 0, 245, 2251
14, 0, 0, 0, 0, 0, 248, 2145
15, 0, 0, 0, 0, 0, 243, 2043
0, 0, 0, 0, 0, 0, 247, 1946
1, 0, 0, 0, 0, 0, 245, 1843
2, 0, 0, 0, 0, 0, 245, 1741
3, 0, 0, 0, 0, 0, 247, 1640
4, 0, 0, 0, 0, 0, 249, 1535
5, 0, 0, 0, 0, 0, 244, 1434
6, 0, 0, 0, 0, 0, 245, 1330
7, 0, 0, 0, 0, 0, 247, 1231
8, 0, 0, 0, 0, 0, 247, 1134
9, 0, 0, 0, 0, 0, 244, 1040
10, 0, 0, 0, 0, 0, 246, 934
11, 0, 0, 0, 0, 0, 244, 848
12, 0, 0, 0, 0, 0, 246, 763
13, 0, 0, 0, 0, 0, 246, 677
14, 0, 0, 0, 0, 0, 245, 602
15, 0, 0, 0, 0, 0, 246, 523
0, 0, 0, 0, 0, 0, 246, 446
1, 0, 0, 0, 0, 0, 245, 374
2, 0, 0, 0, 0, 0, 243, 322
3, 0, 0, 0, 0, 0, 250, 268
4, 0, 0, 0, 0, 0, 246, 208
5, 0, 0, 0, 0, 0, 244, 172
6, 0, 0, 0, 0, 0, 244, 129
7, 0, 0, 0, 0, 0, 246, 89
8, 0, 0, 0, 0, 0, 250, 64
9, 0, 0, 0, 0, 0, 245, 44
10, 0, 0, 0, 0, 0, 246, 26
11, 0, 0, 0, 0, 0, 245, 19
12, 0, 0, 0, 0, 0, 247, 16
13, 0, 0, 0, 0, 0, 245, 19
14, 0, 0, 0, 0, 0, 245, 29
15, 0, 0, 0, 0, 0, 245, 45
0, 0, 0, 0, 0, 0, 245, 66
1, 0, 0, 0, 0, 0, 243, 92
2, 0, 0, 0, 0, 0, 245, 126
3, 0, 0, 0, 0, 0, 247, 163
4, 0, 0, 0, 0, 0, 247, 215
5, 0, 0, 0, 0, 0, 246, 262
6, 0, 0, 0, 0, 0, 246, 319
7, 0, 0, 0, 0, 0, 249, 379
8, 0, 0, 0, 0, 0, 246, 445
9, 0, 0, 0, 0, 0, 244, 522
10, 0, 0, 0, 0, 0, 245, 594
11, 0, 0, 0, 0, 0, 243, 674
12, 0, 0, 0, 0, 0, 246, 763
13, 0, 0, 0, 0, 0, 246, 849
14, 0, 0, 0, 0, 0, 244, 933
15, 0, 0, 0, 0, 0, 242, 1037
0, 0, 0, 0, 0, 0, 246, 1130
1, 0, 0, 0, 0, 0, 245, 1229
2, 0, 0, 0, 0, 0, 243, 1334
3, 0, 0, 0, 0, 0, 245, 1427
4, 0, 0, 0, 0, 0, 247, 1534
5, 0, 0, 0, 0, 0, 245, 1643
6, 0, 0, 0, 0, 0, 246, 1744
7, 0, 0, 0, 0, 0, 244, 1843
8, 0, 0, 0, 0, 0, 243, 1942
9, 0, 0, 0, 0, 0, 245, 2043
10, 0, 0, 0, 0, 0, 247, 2147
11, 0, 0, 0, 0, 0, 245, 2240
12, 0, 0, 0, 0, 0, 245, 2336
13, 0, 0, 0, 0, 0, 246, 2423
14, 0, 0, 0, 0, 0, 250, 2512
15, 0, 0, 0, 0, 0, 243, 2605
0, 0, 0, 0, 0, 0, 243, 2690
1, 0, 0, 0, 0, 0, 246, 2768
2, 0, 0, 0, 0, 0, 245, 2849
3, 0, 0, 0, 0, 0, 243, 2925
4, 0, 0, 0, 0, 0, 244, 2992
5, 0, 0, 0, 0, 0, 247, 3071
6, 0, 0, 0, 0, 0, 246, 3138
7, 0, 0, 0, 0, 0, 245, 3201
8, 0, 0, 0, 0, 0, 245, 3252
9, 0, 0, 0, 0, 0, 245, 3303
10, 0, 0, 0, 0, 0, 245, 3344
11, 0, 0, 0, 0, 0, 246, 3387
12, 0, 0, 0, 0, 0, 245, 3402
13, 0, 0, 0, 0, 0, 243, 3423
14, 0, 0, 0, 0, 0, 244, 3430
15, 0, 0, 0, 0, 0, 245, 3422
0, 0, 0, 0, 0, 0, 248, 3408
1, 0, 0, 0, 0, 0, 244, 3379
2, 0, 0, 0, 0, 0, 245, 3348
3, 0, 0, 0, 0, 0, 241, 3307
4, 0, 0, 0, 0, 0, 245, 3257
5, 0, 0, 0, 0, 0, 243, 3190
6, 0, 0, 0, 0, 0, 245, 3136
7, 0, 0, 0, 0, 0, 246, 3063
8, 0, 0, 0, 0, 0, 246, 2995
9, 0, 0, 0, 0, 0, 245, 2927
10, 0, 0, 0, 0, 0, 249, 2848
11, 0, 0, 0, 0, 0, 246, 2768
12, 0, 0, 0, 0, 0, 246, 2690
13, 0, 0, 0, 0, 0, 247, 2605
14, 0, 0, 0, 0, 0, 244, 2512
15, 0, 0, 0, 0, 0, 245, 2422
0, 0, 0, 0, 0, 0, 246, 2335
1, 0, 0, 0, 0, 0, 246, 2243
2, 0, 0, 0, 0, 0, 244, 2147
3, 0, 0, 0, 0, 0, 247, 2043
4, 0, 0, 0, 0, 0, 247, 1943
5, 0, 0, 0, 0, 0, 247, 1846
6, 0, 0, 0, 0, 0, 244, 1743
7, 0, 0, 0, 0, 0, 246, 1644
8, 0, 0, 0, 0, 0, 245, 1543
9, 0, 0, 0, 0, 0, 245, 1439
10, 0, 0, 0, 0, 0, 246, 1332
11, 0, 0, 0, 0, 0, 246, 1232
12, 0, 0, 0, 0, 0, 246, 1135
13, 0, 0, 0, 0, 0, 245, 1040
14, 0, 0, 0, 0, 0, 247, 939
15, 0, 0, 0, 0, 0, 246, 853
0, 0, 0, 0, 0, 0, 244, 756
1, 0, 0, 0, 0, 0, 247, 677
2, 0, 0, 0, 0, 0, 244, 593
3, 0, 0, 0, 0, 0, 245, 521
4, 0, 0, 0, 0, 0, 245, 446
5, 0, 0, 0, 0, 0, 245, 379
6, 0, 0, 0, 0, 0, 247, 327
7, 0, 0, 0, 0, 0, 245, 257
8, 0, 0, 0, 0, 0, 247, 215
9, 0, 0, 0, 0, 0, 245, 173
10, 0, 0, 0, 0, 0, 243, 126
11, 0, 0, 0, 0, 0, 247, 98
12, 0, 0, 0, 0, 0, 247, 65
13, 0, 0, 0, 0, 0, 246, 43
14, 0, 0, 0, 0, 0, 246, 27
15, 0, 0, 0, 0, 0, 246, 21
0, 0, 0, 0, 0, 0, 246, 25
1, 0, 0, 0, 0, 0, 247, 16
2, 0, 0, 0, 0, 0, 247, 32
3, 0, 0, 0, 0, 0, 246, 49
4, 0, 0, 0, 0, 0, 246, 71
5, 0, 0, 0, 0, 0, 247, 92
6, 0, 0, 0, 0, 0, 244, 128
7, 0, 0, 0, 0, 0, 244, 166
8, 0, 0, 0, 0, 0, 246, 209
9, 0, 0, 0, 0, 0, 247, 267
10, 0, 0, 0, 0, 0, 245, 320
11, 0, 0, 0, 0, 0, 244, 379
12, 0, 0, 0, 0, 0, 243, 448
13, 0, 0, 0, 0, 0, 244, 523
14, 0, 0, 0, 0, 0, 245, 592
15, 0, 0, 0, 0, 0, 243, 683
0, 0, 0, 0, 0, 0, 247, 756
1, 0, 0, 0, 0, 0, 246, 845
2, 0, 0, 0, 0, 0, 245, 939
3, 0, 0, 0, 0, 0, 245, 1040
4, 0, 0, 0, 0, 0, 246, 1135
5, 0, 0, 0, 0, 0, 246, 1235
6, 0, 0, 0, 0, 0, 243, 1330
7, 0, 0, 0, 0, 0, 247, 1431
8, 0, 0, 0, 0, 0, 247, 1535
9, 0, 0, 0, 0, 0, 242, 1643
10, 0, 0, 0, 0, 0, 246, 1738
11, 0, 0, 0, 0, 0, 243, 1843
12, 0, 0, 0, 0, 0, 245, 1947
13, 0, 0, 0, 0, 0, 244, 2043
